"id","crop_id","crop_name","crop_reg_name","lang_id","cat_id","update_time_stamp"
"1199","344","KODO MILLET","কোড মিলেট","4","1","2020-02-05 15:26:05"
"1200","353","RADISH","মূলা","4","2","2023-05-25 13:14:56"
"1201","356","TOMATO","বিলাহী","4","2","2021-07-13 16:53:42"
"1202","358","CUCUMBER","তিয়হ","4","2","2023-05-25 13:08:23"
"1203","362","CHRYSANTHEMUM","চর্যাসান্থিমাম","4","2","2023-05-25 13:03:29"
"1204","363","CROSSANDRA","ক্র্যান্ডরা","4","2","2023-05-25 13:07:37"
"1205","365","JASMINE","জেসমিন","4","2","2023-05-25 13:13:32"
"1206","366","SWEET CORN","স্বীয়  কারন","4","1","2020-02-05 15:26:05"
"1207","381","MESTA","মেস্তা","4","1","2020-02-05 15:26:05"
"1208","391","LITTLE MILLET (KUTKI)","লিটল মিলেট (কুটকি)","4","1","2020-02-05 15:26:05"
"1209","396","SESAME (GINGELLY/TIL)","তিল","4","1","2020-02-05 15:26:05"
"1210","423","OKRA/ LADYFINGER","ওকড়া","4","2","2022-10-28 11:58:13"
"1211","425","GARLIC","নহৰু","4","2","2023-05-25 13:11:24"
"1212","427","CORIANDER","ধনীয়া","4","2","2023-05-25 13:06:54"
"1213","429","BROWN TOP MILLET","ব্রাউন টপ মিলেট","4","1","2020-02-05 15:26:05"
"1214","474","SOYABEAN","চয়াবীন","4","1","2020-02-05 15:26:05"
"1215","494","BLACK GOLD / CHARCOAL","ব্ল্যাক গোল্ড / চারকোল","4","1","2020-02-05 15:26:05"
"1216","500","COARSE GRAIN","কোর্স  গ্রামীণ","4","1","2020-02-05 15:26:05"
"1217","505","BARNYARD MILLET","বার্নিয়ার্ড  মিলেট","4","1","2020-02-05 15:26:05"
"1218","506","FINGER MILLET","ফিংগাৰ বাজ্ৰা","4","1","2020-02-05 15:26:05"
"1219","507","KIDNEY BEANS/ RAJMA","কিডনি বিন্স / রাজমা","4","1","2020-02-05 15:26:05"
"1220","512","PRE MONSOON PREPARATION","পরে  মনসুন  প্রিপারেশন","4","1","2020-02-05 15:26:05"
"1221","530","AMARANTH","অমরনাথ","4","1","2020-02-05 15:26:05"
"1222","548","GREEN GRAM","মগু","4","1","2020-02-05 15:26:05"
"1223","551","LENTIL","লেন্টিল","4","1","2020-02-05 15:26:05"
"1224","555","COTTON","কপাহ","4","1","2020-02-05 15:26:05"
"1225","592","FODDER MAIZE","ফোড়দের  মাইজে","4","1","2020-02-05 15:26:05"
"1226","608","RYE","RYE","4","1","2020-02-05 15:26:05"
"1227","640","CITRUS","টেঙা জাতীয় ফল","4","1","2020-02-05 15:26:05"
"1228","684","CLUSTER BEAN/ GUAR","ক্লাস্টাৰ বিন","4","1","2020-02-05 15:26:05"
"1229","689","NAPIER BAJRA","নাপিতের  বাজরা","4","1","2020-02-05 15:26:05"
"1230","690","PEARL MILLET","মুক্তা বাজ্ৰা","4","1","2020-02-05 15:26:05"
"1231","694","DAINCHA","ডাইন্চা","4","1","2020-02-05 15:26:05"
"1232","696","BARSEEM","বারসীম","4","1","2020-02-05 15:26:05"
"1233","704","FIELD PEA","ফিল্ড  পেয়ে","4","1","2020-02-05 15:26:05"
"1234","733","NUTMEG","নুটমেগ","4","1","2020-02-05 15:26:05"
"1235","742","FOXNUT (MAKHANA)","ফক্সনিউট (মাখানো)","4","1","2020-02-05 15:26:05"
"1236","762","LAC","লাশ","4","1","2020-02-05 15:26:05"
"1237","764","CARROT","কোর্ট","4","2","2023-05-25 13:02:42"
"1238","789","HORSE GRAM","ঘোড়া ছানা ","4","1","2020-02-05 15:26:05"
"1239","790","TABLE PEA","টেবিল  পেয়ে","4","1","2020-02-05 15:26:05"
"1240","795","MAIZE","গোমধান","4","1","2020-02-05 15:26:05"
"1241","840","FODDER SORGHUM","ফোড়দের  সর্ঘুম","4","1","2020-02-05 15:26:05"
"1242","866","CASHEW","ক্যাসেও","4","2","2022-10-28 11:59:39"
"1243","867","MOTH BEAN","মথ  যেন","4","1","2020-02-05 15:26:05"
"1244","940","CABBAGE","বন্ধাকবি","4","2","2020-02-05 15:26:05"
"1245","921","SORGHUM (JOWAR/GREAT MILLET)","জোয়াৰ","4","1","2020-02-05 15:26:05"
"1246","18","BAMBOO","ব্যাম্বো","4","2","2020-02-05 15:26:05"
"1247","19","ALSTROEMERIA","আলস্ট্রোএমেরিয়া","4","2","2020-02-05 15:26:05"
"1248","22","ARROW ROOT","ARROW ROOT","4","2","2020-02-05 15:26:05"
"1249","28","BLACK PEPPER","কলা জালুক","4","2","2020-02-05 15:26:05"
"1250","30","ACID LIME","কাজিনেমু","4","2","2020-02-05 15:26:05"
"1251","32","BRINJAL","বেঙেনা","4","2","2020-02-05 15:26:05"
"1252","33","BROCCOLI","ব্ৰকলী","4","2","2020-02-05 15:26:05"
"1253","41","COCONUT","নাৰিকল","4","2","2020-02-05 15:26:05"
"1254","42","COLOCASIA/ TARO","কচু","4","2","2020-02-05 15:26:05"
"1255","49","CUSTARD APPLE","আতলচ্","4","2","2020-02-05 15:26:05"
"1256","61","JACK FRUIT","কঠাল","4","2","2020-02-05 15:26:05"
"1257","64","KIWI","কিৱি","4","2","2020-02-05 15:26:05"
"1258","68","LEMON","নেমু","4","2","2020-02-05 15:26:05"
"1259","69","LITCHI","লেচু","4","2","2020-02-05 15:26:05"
"1260","70","LINSEED","আল্চী","4","2","2020-02-05 15:26:05"
"1261","73","MANGO","আম","4","2","2020-02-05 15:26:05"
"1262","75","NAGA KING CHILLI","নগা জলকীয়া","4","2","2020-02-05 15:26:05"
"1263","78","ONION","পিয়াজ","4","2","2020-02-05 15:26:05"
"1264","86","POMEGRANATE","ডালিম","4","2","2020-02-05 15:26:05"
"1265","88","PUMPKIN","ৰঙালাও","4","2","2020-02-05 15:26:05"
"1266","97","SAPOTA","চেপেটা","4","2","2020-02-05 15:26:05"
"1267","100","SPONGE GOURD","ভোল","4","2","2020-02-05 15:26:05"
"1268","101","SUGAR BEET","মীঠা বিট","4","2","2020-02-05 15:26:05"
"1269","109","WATER MELON","তৰবুজ","4","2","2020-02-05 15:26:05"
"1270","115","ORANGE","কমলা","4","2","2020-02-05 15:26:05"
"1271","137","PAPAYA","অমিতা","4","2","2020-02-05 15:26:05"
"1272","156","BASELLA","বসিলা","4","2","2020-02-05 15:26:05"
"1273","180","PINEAPPLE","আনাৰচ","4","2","2020-02-05 15:26:05"
"1274","184","CAPSICUM","কেপচিকাম","4","2","2020-02-05 15:26:05"
"1275","188","COWPEA/ LOBIA","লবিয়া","4","2","2020-02-05 15:26:05"
"1276","195","GUAVA","মধুৰীয়াম","4","2","2020-02-05 15:26:05"
"1277","206","BOTTLE  GOURD","পানীলাউ","4","2","2020-02-05 15:26:05"
"1278","233","PLUM","প্লাম","4","2","2020-02-05 15:26:05"
"1279","236","PEAR","নাচপতি","4","2","2020-02-05 15:26:05"
"1280","237","PEACH","নৰাবগৰী","4","2","2020-02-05 15:26:05"
"1281","238","PASSION FRUIT","পেশ্বন ফল","4","2","2020-02-05 15:26:05"
"1282","335","VEGETABLE CHILLI","পাচলি জলকীয়া","4","2","2020-02-05 15:26:05"
"1283","371","TAPIOCA","চাবুদানা","4","2","2020-02-05 15:26:05"
"1284","375","BEETELVINE","BEETELVINE","4","2","2021-09-21 12:43:06"
"1285","401","CURRY LEAVES","কারি  লিভস","4","2","2020-02-05 15:26:05"
"1286","403","YAM","য়ং","4","2","2020-02-05 15:26:05"
"1287","424","SUGARCANE","কুহিয়াৰ ","4","1","2020-02-05 15:26:05"
"1288","432","COFFEE","কফি","4","2","2020-02-05 15:26:05"
"1289","435","BER","প্লাম","4","2","2020-02-05 15:26:05"
"1290","437","COCCINIA","কেসিসিনিয়া","4","2","2020-02-05 15:26:05"
"1291","448","BITTER GOURD","তিতা কেৰেলা","4","2","2021-04-06 16:04:46"
"1292","461","TEA","টি","4","2","2020-02-05 15:26:05"
"1293","463","VEGETABLE CORIANDER","পাচলি ধনীয়া","4","2","2020-02-05 15:26:05"
"1294","473","MARIGOLD","মেরিগোল্ড","4","2","2020-02-05 15:26:05"
"1295","479","VEGETABLE PAPAYA","ভেগেটেবলে  পেপে","4","2","2020-02-05 15:26:05"
"1296","481","CAULIFLOWER","ফুলকবি","4","2","2020-02-05 15:26:05"
"1297","491","APPLE","আপেল","4","2","2020-02-05 15:26:05"
"1298","493","JAMUN","জামুন","4","2","2020-02-05 15:26:05"
"1299","503","LIME","লাইম","4","2","2020-02-05 15:26:05"
"1300","511","GRAPES","গ্রাপেস","4","2","2020-02-05 15:26:05"
"1301","553","DOLICHOS BEAN / FIELD BEAN ","দোলাইছোস যেন / ফিল্ড যেন","4","2","2020-02-05 15:26:05"
"1302","554","SPINE GOURD","স্পিনে  গৌরব","4","2","2020-02-05 15:26:05"
"1303","559","FRENCH BEAN","ফ্ৰেন্চ বীন","4","2","2020-02-05 15:26:05"
"1304","580","CHILLI","জলকীয়া","4","2","2020-02-05 15:26:05"
"1305","583","VEGETABLE PEA","ভেগেটেবলে  পেয়ে","4","2","2020-02-05 15:26:05"
"1306","600","SNAKE GOURD","স্নেক  গৌরব","4","2","2020-02-05 15:26:05"
"1307","613","STRAWBERRY","স্ট্রবেরি","4","2","2020-02-05 15:26:05"
"1308","625","ARECANUT","চুপাৰী","4","2","2020-02-05 15:26:05"
"1309","626","NECTARINE","নেক্যারিনে","4","2","2020-02-05 15:26:05"
"1310","641","MANDARIN ORANGE","ম্যান্ডারিন  অরেঞ্জ","4","2","2020-02-05 15:26:05"
"1311","642","SWEET ORANGE","স্বীয়  অরেঞ্জ","4","2","2020-02-05 15:26:05"
"1312","651","BANANA","কল","4","2","2020-02-05 15:26:05"
"1313","667","APRICOT","এপ্রিকট","4","2","2020-02-05 15:26:05"
"1314","674","CINNAMON","সিন্নামং","4","2","2020-02-05 15:26:05"
"1315","676","SWEET POTATO","স্বীয়  পটেটো","4","2","2020-02-05 15:26:05"
"1316","699","MUSHROOM","মাশরুম","4","2","2020-02-05 15:26:05"
"1317","711","ZUCCHINI","জুচ্চিনি","4","2","2020-02-05 15:26:05"
"1318","712","LETTUCE","লেটুস","4","2","2020-02-05 15:26:05"
"1319","715","CHERRY PEPPER","চেরি  পেঁপের","4","2","2020-02-05 15:26:05"
"1320","724","GERBERA","জারবেরা","4","2","2020-02-05 15:26:05"
"1321","725","GLADIOLUS","গ্লাডিওলাস","4","2","2020-02-05 15:26:05"
"1322","726","CYMBIDIUM","সিমবিডিয়াম","4","2","2020-02-05 15:26:05"
"1323","730","POINTED GOURD (PARWAL)","পয়েন্টেড গৌরব (প্রবল)","4","2","2020-02-05 15:26:05"
"1324","734","AONLA","আমলখি","4","2","2020-02-05 15:26:05"
"1325","735","LILIUM","লিলিউম","4","2","2020-02-05 15:26:05"
"1326","736","AMARANTHUS","আমারআঁঠুস","4","2","2020-02-05 15:26:05"
"1327","749","BEETROOT","বীটরুট","4","2","2020-02-05 15:26:05"
"1328","750","ANTHURIUM","আঁঠুরিয়াম","4","2","2020-02-05 15:26:05"
"1329","751","DRAGON FRUIT","ড্রাগন  ফ্রুইট","4","2","2020-02-05 15:26:05"
"1330","758","FORESTRY","ফরেষ্ট্রী","4","2","2020-02-05 15:26:05"
"1331","765","KINNOW","কিন্নও","4","2","2020-02-05 15:26:05"
"1332","809","FENUGREEK","ফেনুগ্রিক","4","2","2020-02-05 15:26:05"
"1333","872","CARDAMOM","ইলাচী","4","2","2020-02-05 15:26:05"
"1334","883","TURMERIC","হালধী","4","2","2020-02-05 15:26:05"
"1335","898","SPINACH","স্পিনাচ","4","2","2020-02-05 15:26:05"
"1336","899","CARISSA CARANDAS (KARONDHA)","ক্যারিস্সা কারান্ডাস (কর্ণধা)","4","2","2020-02-05 15:26:05"
"1337","900","SUNFLOWER","সাফল্যের","4","1","2021-03-26 12:48:55"
"1338","901","KOKUM","কোকুম","4","2","2020-02-05 15:26:05"
"1339","902","PALM","পাম","4","2","2020-02-05 15:26:05"
"1340","927","MUSKMELON","মূসকমেলন","4","2","2020-02-05 15:26:05"
